28.919407,28.931344,28.967145,28.979077,28.967145,28.943279,28.919407,28.907470,28.943279,28.943279,28.955213,28.955213,28.931344,28.931344,28.895531,28.835819,28.835819,28.799978,28.776078,28.776078,28.788029,28.799978,28.788029,28.799978,28.847764,28.847764,28.883591,28.895531,28.883591,28.871650,28.859708,28.835819,28.835819,28.823874,28.811926,28.799978,28.788029,28.811926,28.799978,28.788029,28.764126,28.788029,28.788029,28.799978,28.799978,28.788029,28.811926,28.799978,28.811926,28.823874,28.871650,28.871650,28.859708,28.823874,28.847764,28.859708,28.847764,28.835819,28.799978,28.776078,28.728263,28.704348,28.704348,28.728263,28.752173,28.799978,28.811926,28.823874,28.823874,28.835819,28.811926,28.811926,28.799978,28.823874,28.823874,28.823874,28.799978,28.799978,28.799978,28.799978,28.835819,28.835819,28.835819,28.835819,28.811926,28.788029,28.752173,28.764126,28.788029,28.823874,28.811926,28.823874,28.811926,28.823874,28.823874,28.811926,28.823874,28.823874,28.811926,28.788029,28.764126,28.776078,28.788029,28.788029,28.788029,28.788029,28.788029,28.788029,28.788029,28.776078,28.799978,28.799978,28.799978,28.811926,28.811926,28.847764,28.871650,28.907470,28.919407,28.895531,28.847764,28.835819,28.835819,28.823874,28.776078,28.752173,28.716306,28.740219,28.752173,28.799978,28.823874,28.847764,28.883591,28.895531,28.883591,28.883591,28.883591,28.859708,28.835819,28.835819,28.847764,28.835819,28.823874,28.799978,28.776078,28.776078,28.811926,28.847764,28.859708,28.871650,28.871650,28.883591,28.859708,28.847764,28.847764,28.859708,28.895531,28.895531,28.907470,28.871650,28.871650,28.871650,28.919407,28.955213,28.967145,28.955213,28.931344,28.919407,28.931344,28.967145,28.991007,28.991007,28.955213,28.919407,28.895531,28.907470,28.907470,28.919407,28.931344,28.955213,28.979077,28.955213,28.943279,28.931344,28.931344,28.919407,28.943279,28.919407,28.919407,28.919407,28.943279,28.979077,29.026791,29.074486,29.062564,29.074486,29.074486,29.086407,29.062564,29.050641,29.050641,29.062564,29.062564,29.074486,29.086407,29.110245,29.134079,29.145993,29.157907,29.145993,29.134079,29.122163,29.134079,29.157907,29.122163,29.157907,29.145993,29.145993,29.169820,29.181731,29.145993,29.157907,29.145993,29.145993,29.193641,29.217458,29.253174,29.265077,29.265077,29.265077,29.253174,29.312677,29.348364,29.372150,29.372150,29.348364,29.360258,29.384041,29.395931,29.431594
28.907470,28.919407,28.943279,28.967145,28.967145,28.955213,28.943279,28.907470,28.931344,28.943279,28.943279,28.931344,28.919407,28.883591,28.919407,28.871650,28.871650,28.811926,28.788029,28.799978,28.811926,28.835819,28.835819,28.847764,28.835819,28.871650,28.883591,28.895531,28.907470,28.883591,28.859708,28.847764,28.847764,28.835819,28.823874,28.799978,28.776078,28.811926,28.799978,28.776078,28.776078,28.788029,28.799978,28.799978,28.811926,28.799978,28.823874,28.823874,28.823874,28.835819,28.859708,28.859708,28.859708,28.859708,28.859708,28.871650,28.883591,28.871650,28.823874,28.799978,28.764126,28.752173,28.728263,28.740219,28.776078,28.799978,28.811926,28.811926,28.823874,28.823874,28.835819,28.859708,28.847764,28.859708,28.835819,28.823874,28.823874,28.799978,28.811926,28.823874,28.835819,28.847764,28.859708,28.835819,28.823874,28.799978,28.752173,28.740219,28.776078,28.811926,28.823874,28.859708,28.835819,28.847764,28.823874,28.835819,28.835819,28.823874,28.811926,28.811926,28.811926,28.811926,28.823874,28.823874,28.811926,28.799978,28.788029,28.788029,28.776078,28.788029,28.799978,28.799978,28.811926,28.835819,28.835819,28.859708,28.883591,28.919407,28.931344,28.919407,28.871650,28.835819,28.823874,28.823874,28.788029,28.764126,28.740219,28.764126,28.764126,28.811926,28.835819,28.871650,28.883591,28.895531,28.895531,28.895531,28.895531,28.871650,28.847764,28.835819,28.847764,28.823874,28.835819,28.835819,28.835819,28.835819,28.847764,28.859708,28.883591,28.883591,28.895531,28.871650,28.871650,28.847764,28.847764,28.871650,28.883591,28.907470,28.919407,28.919407,28.907470,28.895531,28.919407,28.931344,28.943279,28.943279,28.943279,28.931344,28.955213,28.955213,28.979077,28.991007,28.931344,28.931344,28.919407,28.931344,28.919407,28.919407,28.943279,28.943279,28.979077,28.955213,28.967145,28.955213,28.955213,28.955213,28.967145,28.955213,28.955213,28.943279,28.991007,29.002937,29.050641,29.062564,29.062564,29.074486,29.086407,29.110245,29.062564,29.074486,29.074486,29.110245,29.098327,29.086407,29.074486,29.098327,29.122163,29.145993,29.157907,29.157907,29.134079,29.134079,29.145993,29.193641,29.157907,29.169820,29.181731,29.134079,29.169820,29.181731,29.169820,29.181731,29.181731,29.181731,29.205550,29.241270,29.265077,29.276979,29.265077,29.288879,29.276979,29.312677,29.360258,29.372150,29.384041,29.360258,29.372150,29.395931,29.407820,29.431594
28.895531,28.907470,28.907470,28.955213,28.955213,28.955213,28.943279,28.907470,28.907470,28.931344,28.931344,28.919407,28.883591,28.883591,28.895531,28.871650,28.859708,28.811926,28.799978,28.811926,28.823874,28.847764,28.859708,28.883591,28.871650,28.895531,28.895531,28.907470,28.907470,28.895531,28.883591,28.859708,28.847764,28.859708,28.823874,28.799978,28.776078,28.788029,28.788029,28.776078,28.788029,28.799978,28.799978,28.799978,28.823874,28.835819,28.835819,28.847764,28.823874,28.823874,28.835819,28.847764,28.871650,28.871650,28.871650,28.871650,28.895531,28.883591,28.859708,28.811926,28.776078,28.764126,28.752173,28.764126,28.788029,28.788029,28.811926,28.811926,28.823874,28.823874,28.835819,28.859708,28.871650,28.871650,28.847764,28.823874,28.811926,28.799978,28.823874,28.823874,28.859708,28.859708,28.859708,28.847764,28.823874,28.823874,28.776078,28.752173,28.776078,28.811926,28.847764,28.847764,28.859708,28.847764,28.835819,28.847764,28.835819,28.859708,28.847764,28.859708,28.871650,28.871650,28.859708,28.835819,28.811926,28.788029,28.788029,28.788029,28.788029,28.788029,28.799978,28.799978,28.835819,28.847764,28.859708,28.895531,28.919407,28.919407,28.931344,28.907470,28.883591,28.859708,28.847764,28.823874,28.811926,28.799978,28.764126,28.776078,28.788029,28.823874,28.835819,28.871650,28.883591,28.907470,28.919407,28.895531,28.883591,28.859708,28.835819,28.835819,28.835819,28.835819,28.871650,28.847764,28.883591,28.871650,28.883591,28.871650,28.883591,28.871650,28.883591,28.895531,28.883591,28.871650,28.847764,28.871650,28.883591,28.907470,28.919407,28.907470,28.931344,28.919407,28.919407,28.919407,28.919407,28.919407,28.931344,28.931344,28.955213,28.955213,28.967145,28.955213,28.943279,28.943279,28.931344,28.943279,28.943279,28.931344,28.931344,28.943279,28.967145,28.979077,29.002937,28.979077,28.991007,28.979077,29.002937,28.991007,29.002937,28.991007,29.026791,29.038717,29.086407,29.098327,29.086407,29.062564,29.062564,29.062564,29.062564,29.086407,29.098327,29.122163,29.098327,29.086407,29.086407,29.110245,29.122163,29.122163,29.122163,29.122163,29.122163,29.145993,29.169820,29.181731,29.193641,29.169820,29.157907,29.157907,29.181731,29.181731,29.181731,29.169820,29.193641,29.193641,29.217458,29.253174,29.288879,29.288879,29.265077,29.300779,29.348364,29.360258,29.407820,29.395931,29.384041,29.395931,29.395931,29.384041,29.384041,29.407820
28.883591,28.883591,28.883591,28.919407,28.931344,28.943279,28.919407,28.895531,28.895531,28.919407,28.907470,28.907470,28.871650,28.859708,28.859708,28.847764,28.847764,28.811926,28.788029,28.799978,28.823874,28.847764,28.871650,28.883591,28.883591,28.859708,28.883591,28.895531,28.895531,28.907470,28.883591,28.859708,28.859708,28.847764,28.823874,28.811926,28.788029,28.788029,28.788029,28.823874,28.847764,28.835819,28.835819,28.823874,28.823874,28.835819,28.847764,28.859708,28.847764,28.811926,28.835819,28.847764,28.859708,28.859708,28.871650,28.883591,28.895531,28.895531,28.859708,28.823874,28.788029,28.764126,28.776078,28.788029,28.799978,28.799978,28.799978,28.811926,28.835819,28.835819,28.847764,28.835819,28.859708,28.859708,28.847764,28.823874,28.835819,28.835819,28.835819,28.835819,28.847764,28.871650,28.871650,28.859708,28.847764,28.847764,28.823874,28.788029,28.799978,28.859708,28.883591,28.895531,28.859708,28.847764,28.835819,28.859708,28.871650,28.895531,28.883591,28.895531,28.895531,28.895531,28.871650,28.859708,28.811926,28.799978,28.776078,28.764126,28.764126,28.788029,28.799978,28.823874,28.847764,28.859708,28.871650,28.907470,28.931344,28.955213,28.931344,28.907470,28.907470,28.883591,28.871650,28.859708,28.847764,28.823874,28.799978,28.799978,28.811926,28.859708,28.847764,28.883591,28.883591,28.919407,28.907470,28.883591,28.859708,28.847764,28.835819,28.847764,28.859708,28.859708,28.871650,28.871650,28.895531,28.883591,28.883591,28.871650,28.859708,28.859708,28.883591,28.883591,28.895531,28.883591,28.871650,28.871650,28.883591,28.907470,28.907470,28.907470,28.931344,28.919407,28.931344,28.919407,28.919407,28.907470,28.907470,28.919407,28.943279,28.919407,28.919407,28.895531,28.931344,28.943279,28.955213,28.955213,28.931344,28.931344,28.943279,28.943279,28.943279,28.955213,28.967145,29.002937,29.014864,28.979077,29.014864,29.002937,29.014864,29.002937,29.038717,29.074486,29.098327,29.110245,29.086407,29.074486,29.074486,29.050641,29.062564,29.074486,29.086407,29.110245,29.098327,29.098327,29.086407,29.122163,29.134079,29.134079,29.110245,29.122163,29.122163,29.157907,29.157907,29.193641,29.181731,29.181731,29.169820,29.181731,29.169820,29.181731,29.193641,29.169820,29.181731,29.181731,29.217458,29.265077,29.288879,29.300779,29.288879,29.300779,29.348364,29.384041,29.384041,29.384041,29.372150,29.372150,29.348364,29.360258,29.360258,29.360258
28.847764,28.847764,28.859708,28.895531,28.907470,28.919407,28.907470,28.883591,28.907470,28.907470,28.919407,28.895531,28.871650,28.859708,28.859708,28.871650,28.847764,28.811926,28.788029,28.776078,28.799978,28.823874,28.823874,28.835819,28.847764,28.847764,28.883591,28.895531,28.907470,28.895531,28.883591,28.859708,28.859708,28.835819,28.835819,28.823874,28.799978,28.799978,28.811926,28.835819,28.871650,28.871650,28.859708,28.847764,28.835819,28.847764,28.847764,28.847764,28.835819,28.811926,28.799978,28.811926,28.823874,28.847764,28.859708,28.883591,28.907470,28.895531,28.871650,28.835819,28.788029,28.776078,28.788029,28.799978,28.811926,28.811926,28.823874,28.835819,28.847764,28.847764,28.835819,28.847764,28.835819,28.835819,28.823874,28.811926,28.847764,28.847764,28.847764,28.847764,28.859708,28.859708,28.859708,28.871650,28.871650,28.871650,28.859708,28.847764,28.883591,28.907470,28.907470,28.895531,28.871650,28.847764,28.823874,28.835819,28.871650,28.907470,28.907470,28.919407,28.907470,28.907470,28.895531,28.859708,28.811926,28.788029,28.752173,28.752173,28.752173,28.799978,28.823874,28.835819,28.835819,28.859708,28.883591,28.907470,28.931344,28.931344,28.931344,28.919407,28.919407,28.907470,28.883591,28.871650,28.847764,28.835819,28.823874,28.823874,28.835819,28.847764,28.847764,28.883591,28.895531,28.919407,28.907470,28.871650,28.847764,28.835819,28.847764,28.847764,28.871650,28.871650,28.883591,28.871650,28.883591,28.883591,28.871650,28.859708,28.847764,28.847764,28.871650,28.895531,28.907470,28.907470,28.895531,28.883591,28.895531,28.895531,28.907470,28.931344,28.931344,28.931344,28.955213,28.967145,28.931344,28.895531,28.907470,28.919407,28.907470,28.907470,28.895531,28.883591,28.919407,28.943279,28.955213,28.943279,28.943279,28.943279,28.943279,28.931344,28.931344,28.931344,28.955213,28.991007,29.014864,29.002937,29.002937,29.002937,29.002937,28.991007,29.002937,29.062564,29.098327,29.110245,29.086407,29.062564,29.038717,29.038717,29.050641,29.062564,29.086407,29.086407,29.098327,29.098327,29.110245,29.122163,29.122163,29.110245,29.098327,29.110245,29.110245,29.145993,29.181731,29.193641,29.181731,29.169820,29.181731,29.181731,29.181731,29.193641,29.205550,29.169820,29.169820,29.169820,29.217458,29.265077,29.300779,29.312677,29.288879,29.288879,29.312677,29.348364,29.384041,29.372150,29.372150,29.336470,29.348364,29.336470,29.348364,29.348364
28.823874,28.823874,28.835819,28.871650,28.871650,28.895531,28.883591,28.859708,28.883591,28.883591,28.895531,28.907470,28.919407,28.907470,28.883591,28.871650,28.847764,28.811926,28.788029,28.776078,28.764126,28.776078,28.776078,28.799978,28.823874,28.823874,28.859708,28.883591,28.895531,28.895531,28.883591,28.859708,28.847764,28.847764,28.823874,28.823874,28.823874,28.788029,28.811926,28.835819,28.883591,28.895531,28.871650,28.859708,28.835819,28.835819,28.835819,28.823874,28.823874,28.811926,28.799978,28.799978,28.823874,28.835819,28.847764,28.859708,28.859708,28.883591,28.871650,28.835819,28.799978,28.799978,28.799978,28.823874,28.835819,28.823874,28.823874,28.847764,28.871650,28.859708,28.859708,28.823874,28.811926,28.811926,28.823874,28.835819,28.847764,28.871650,28.871650,28.871650,28.859708,28.859708,28.859708,28.859708,28.859708,28.847764,28.859708,28.895531,28.919407,28.955213,28.943279,28.919407,28.871650,28.859708,28.847764,28.847764,28.883591,28.895531,28.907470,28.895531,28.895531,28.907470,28.895531,28.871650,28.835819,28.799978,28.764126,28.752173,28.764126,28.799978,28.835819,28.835819,28.847764,28.859708,28.883591,28.895531,28.907470,28.907470,28.931344,28.919407,28.919407,28.895531,28.895531,28.871650,28.859708,28.847764,28.835819,28.847764,28.835819,28.847764,28.859708,28.883591,28.907470,28.907470,28.883591,28.859708,28.835819,28.835819,28.847764,28.847764,28.871650,28.859708,28.883591,28.871650,28.871650,28.859708,28.859708,28.847764,28.847764,28.847764,28.871650,28.871650,28.907470,28.895531,28.907470,28.919407,28.907470,28.907470,28.895531,28.895531,28.907470,28.931344,28.943279,28.943279,28.931344,28.907470,28.883591,28.895531,28.907470,28.907470,28.907470,28.895531,28.919407,28.943279,28.955213,28.931344,28.931344,28.919407,28.931344,28.919407,28.907470,28.907470,28.955213,28.979077,29.014864,29.014864,29.002937,28.979077,28.955213,28.967145,28.991007,29.062564,29.086407,29.098327,29.074486,29.038717,29.026791,29.026791,29.038717,29.062564,29.074486,29.098327,29.098327,29.110245,29.098327,29.098327,29.098327,29.110245,29.110245,29.122163,29.122163,29.145993,29.157907,29.169820,29.181731,29.169820,29.157907,29.169820,29.169820,29.181731,29.181731,29.181731,29.181731,29.157907,29.193641,29.229364,29.276979,29.288879,29.265077,29.276979,29.276979,29.300779,29.348364,29.348364,29.372150,29.336470,29.336470,29.324574,29.336470,29.360258
28.811926,28.811926,28.823874,28.835819,28.835819,28.871650,28.883591,28.895531,28.883591,28.907470,28.883591,28.907470,28.931344,28.919407,28.931344,28.859708,28.847764,28.835819,28.799978,28.764126,28.764126,28.776078,28.752173,28.776078,28.823874,28.847764,28.859708,28.883591,28.895531,28.895531,28.871650,28.859708,28.847764,28.859708,28.847764,28.835819,28.823874,28.811926,28.811926,28.823874,28.859708,28.883591,28.871650,28.859708,28.823874,28.811926,28.799978,28.811926,28.811926,28.811926,28.823874,28.823874,28.835819,28.847764,28.859708,28.883591,28.871650,28.871650,28.871650,28.847764,28.823874,28.811926,28.811926,28.859708,28.859708,28.835819,28.847764,28.859708,28.871650,28.847764,28.835819,28.823874,28.823874,28.811926,28.823874,28.835819,28.859708,28.859708,28.871650,28.859708,28.859708,28.847764,28.859708,28.859708,28.847764,28.859708,28.871650,28.895531,28.919407,28.955213,28.943279,28.919407,28.883591,28.859708,28.847764,28.847764,28.883591,28.883591,28.883591,28.871650,28.871650,28.895531,28.895531,28.871650,28.847764,28.811926,28.799978,28.776078,28.764126,28.788029,28.811926,28.835819,28.859708,28.859708,28.883591,28.883591,28.883591,28.895531,28.907470,28.895531,28.895531,28.883591,28.859708,28.859708,28.859708,28.847764,28.835819,28.847764,28.859708,28.859708,28.859708,28.895531,28.907470,28.907470,28.883591,28.847764,28.835819,28.835819,28.847764,28.871650,28.871650,28.859708,28.871650,28.871650,28.895531,28.871650,28.883591,28.871650,28.871650,28.871650,28.871650,28.907470,28.919407,28.931344,28.931344,28.931344,28.919407,28.907470,28.895531,28.883591,28.895531,28.931344,28.943279,28.943279,28.943279,28.907470,28.895531,28.871650,28.883591,28.883591,28.895531,28.907470,28.931344,28.943279,28.931344,28.919407,28.895531,28.895531,28.907470,28.907470,28.895531,28.895531,28.955213,28.991007,29.014864,29.014864,28.991007,28.955213,28.943279,28.943279,28.979077,29.050641,29.074486,29.086407,29.038717,29.014864,28.991007,29.002937,29.038717,29.038717,29.062564,29.062564,29.074486,29.086407,29.098327,29.074486,29.062564,29.098327,29.098327,29.110245,29.122163,29.122163,29.122163,29.145993,29.145993,29.145993,29.145993,29.145993,29.145993,29.157907,29.169820,29.157907,29.169820,29.157907,29.181731,29.229364,29.253174,29.276979,29.253174,29.253174,29.253174,29.276979,29.300779,29.324574,29.348364,29.336470,29.312677,29.324574,29.336470,29.372150
28.811926,28.835819,28.835819,28.847764,28.847764,28.883591,28.883591,28.895531,28.907470,28.883591,28.907470,28.919407,28.931344,28.943279,28.919407,28.871650,28.871650,28.811926,28.788029,28.776078,28.776078,28.776078,28.788029,28.799978,28.823874,28.823874,28.883591,28.907470,28.895531,28.883591,28.871650,28.871650,28.847764,28.847764,28.835819,28.835819,28.823874,28.811926,28.823874,28.823874,28.847764,28.859708,28.835819,28.835819,28.811926,28.823874,28.788029,28.799978,28.799978,28.835819,28.835819,28.859708,28.871650,28.871650,28.871650,28.895531,28.883591,28.883591,28.871650,28.847764,28.835819,28.835819,28.859708,28.847764,28.823874,28.835819,28.835819,28.835819,28.835819,28.835819,28.811926,28.811926,28.823874,28.823874,28.823874,28.823874,28.847764,28.847764,28.847764,28.847764,28.859708,28.847764,28.847764,28.847764,28.835819,28.835819,28.847764,28.871650,28.907470,28.931344,28.931344,28.919407,28.895531,28.871650,28.871650,28.895531,28.871650,28.871650,28.859708,28.859708,28.859708,28.883591,28.883591,28.883591,28.847764,28.835819,28.823874,28.811926,28.776078,28.776078,28.811926,28.835819,28.859708,28.871650,28.883591,28.883591,28.883591,28.871650,28.883591,28.895531,28.871650,28.859708,28.871650,28.859708,28.847764,28.847764,28.835819,28.847764,28.835819,28.859708,28.883591,28.907470,28.895531,28.895531,28.871650,28.847764,28.835819,28.847764,28.871650,28.859708,28.859708,28.859708,28.859708,28.871650,28.883591,28.907470,28.895531,28.907470,28.883591,28.871650,28.859708,28.883591,28.919407,28.943279,28.931344,28.931344,28.919407,28.907470,28.883591,28.871650,28.871650,28.895531,28.919407,28.919407,28.919407,28.907470,28.895531,28.871650,28.895531,28.895531,28.919407,28.931344,28.943279,28.931344,28.931344,28.907470,28.895531,28.883591,28.871650,28.871650,28.883591,28.907470,28.955213,28.991007,29.026791,28.991007,28.979077,28.955213,28.931344,28.931344,28.979077,29.026791,29.086407,29.074486,29.050641,29.014864,29.002937,29.014864,29.038717,29.038717,29.038717,29.038717,29.062564,29.086407,29.074486,29.050641,29.062564,29.074486,29.122163,29.110245,29.110245,29.122163,29.110245,29.110245,29.122163,29.134079,29.145993,29.134079,29.134079,29.122163,29.134079,29.134079,29.122163,29.145993,29.169820,29.181731,29.217458,29.229364,29.241270,29.253174,29.253174,29.265077,29.288879,29.312677,29.336470,29.312677,29.324574,29.324574,29.324574,29.372150
28.835819,28.859708,28.859708,28.859708,28.835819,28.847764,28.871650,28.883591,28.895531,28.907470,28.907470,28.919407,28.955213,28.943279,28.895531,28.871650,28.823874,28.788029,28.788029,28.788029,28.788029,28.788029,28.823874,28.823874,28.847764,28.847764,28.895531,28.919407,28.907470,28.883591,28.859708,28.847764,28.859708,28.859708,28.847764,28.835819,28.823874,28.823874,28.835819,28.835819,28.835819,28.835819,28.835819,28.835819,28.823874,28.823874,28.799978,28.799978,28.799978,28.823874,28.847764,28.883591,28.883591,28.883591,28.895531,28.907470,28.907470,28.895531,28.859708,28.835819,28.823874,28.835819,28.847764,28.835819,28.811926,28.799978,28.799978,28.799978,28.811926,28.799978,28.811926,28.823874,28.811926,28.823874,28.799978,28.799978,28.823874,28.835819,28.835819,28.835819,28.835819,28.835819,28.835819,28.835819,28.823874,28.823874,28.811926,28.847764,28.871650,28.907470,28.919407,28.931344,28.895531,28.883591,28.871650,28.883591,28.883591,28.883591,28.871650,28.859708,28.847764,28.883591,28.871650,28.859708,28.847764,28.859708,28.835819,28.823874,28.788029,28.776078,28.799978,28.835819,28.859708,28.871650,28.871650,28.883591,28.871650,28.883591,28.895531,28.895531,28.883591,28.871650,28.847764,28.871650,28.859708,28.835819,28.811926,28.823874,28.847764,28.883591,28.895531,28.907470,28.895531,28.895531,28.871650,28.859708,28.847764,28.847764,28.859708,28.871650,28.859708,28.859708,28.859708,28.871650,28.907470,28.919407,28.919407,28.919407,28.907470,28.883591,28.883591,28.895531,28.931344,28.943279,28.943279,28.931344,28.907470,28.907470,28.883591,28.859708,28.859708,28.883591,28.907470,28.907470,28.907470,28.895531,28.895531,28.895531,28.895531,28.907470,28.919407,28.931344,28.931344,28.931344,28.907470,28.895531,28.883591,28.871650,28.859708,28.859708,28.883591,28.919407,28.955213,28.967145,28.967145,28.967145,28.979077,28.967145,28.943279,28.931344,28.955213,29.014864,29.050641,29.050641,29.038717,29.014864,29.026791,29.026791,29.038717,29.026791,29.026791,29.026791,29.050641,29.074486,29.062564,29.050641,29.062564,29.074486,29.110245,29.098327,29.086407,29.098327,29.074486,29.098327,29.098327,29.122163,29.122163,29.110245,29.098327,29.074486,29.062564,29.074486,29.098327,29.110245,29.145993,29.169820,29.193641,29.193641,29.229364,29.229364,29.241270,29.276979,29.276979,29.300779,29.288879,29.265077,29.265077,29.265077,29.276979,29.312677
28.847764,28.847764,28.847764,28.859708,28.835819,28.871650,28.871650,28.871650,28.895531,28.895531,28.907470,28.931344,28.943279,28.931344,28.883591,28.871650,28.823874,28.799978,28.811926,28.811926,28.811926,28.811926,28.835819,28.835819,28.847764,28.871650,28.907470,28.907470,28.907470,28.895531,28.859708,28.871650,28.871650,28.871650,28.847764,28.835819,28.835819,28.835819,28.835819,28.835819,28.835819,28.835819,28.835819,28.823874,28.811926,28.823874,28.811926,28.811926,28.799978,28.823874,28.847764,28.871650,28.895531,28.883591,28.895531,28.907470,28.907470,28.895531,28.859708,28.823874,28.799978,28.811926,28.811926,28.799978,28.788029,28.776078,28.764126,28.776078,28.788029,28.811926,28.811926,28.823874,28.811926,28.823874,28.799978,28.799978,28.811926,28.823874,28.823874,28.823874,28.847764,28.859708,28.847764,28.835819,28.823874,28.811926,28.788029,28.811926,28.859708,28.883591,28.895531,28.907470,28.907470,28.883591,28.883591,28.895531,28.895531,28.907470,28.895531,28.883591,28.859708,28.883591,28.871650,28.859708,28.835819,28.847764,28.835819,28.835819,28.811926,28.799978,28.823874,28.847764,28.871650,28.859708,28.871650,28.859708,28.859708,28.883591,28.907470,28.919407,28.907470,28.895531,28.871650,28.871650,28.859708,28.835819,28.811926,28.811926,28.859708,28.883591,28.895531,28.895531,28.883591,28.883591,28.883591,28.871650,28.859708,28.871650,28.871650,28.871650,28.847764,28.859708,28.871650,28.883591,28.919407,28.931344,28.931344,28.883591,28.883591,28.883591,28.871650,28.907470,28.907470,28.931344,28.931344,28.931344,28.907470,28.895531,28.895531,28.895531,28.883591,28.883591,28.895531,28.907470,28.907470,28.895531,28.895531,28.895531,28.907470,28.919407,28.931344,28.919407,28.931344,28.919407,28.895531,28.907470,28.895531,28.895531,28.883591,28.871650,28.883591,28.907470,28.931344,28.943279,28.955213,28.955213,28.979077,28.967145,28.967145,28.943279,28.967145,29.002937,29.014864,29.038717,29.026791,29.026791,29.014864,29.026791,29.026791,29.038717,29.026791,29.038717,29.038717,29.050641,29.038717,29.050641,29.050641,29.074486,29.086407,29.074486,29.086407,29.074486,29.062564,29.074486,29.098327,29.098327,29.098327,29.098327,29.074486,29.062564,29.050641,29.062564,29.074486,29.086407,29.122163,29.145993,29.169820,29.157907,29.193641,29.217458,29.241270,29.276979,29.288879,29.288879,29.265077,29.241270,29.205550,29.229364,29.288879,29.312677
